_id,name,brand,description,brand_description,category,reviews[0].reviewer_name,reviews[1].reviewer_name,reviews[2].reviewer_name,reviews[3].reviewer_name,reviews[4].reviewer_name,reviews[5].reviewer_name,reviews[6].reviewer_name,reviews[7].reviewer_name,reviews[8].reviewer_name,reviews[9].reviewer_name,reviews[0].review,reviews[1].review,reviews[2].review,reviews[3].review,reviews[4].review,reviews[5].review,reviews[6].review,reviews[7].review,reviews[8].review,reviews[9].review,reviews[10].review,reviews[11].review,reviews[12].review,reviews[13].review,reviews[14].review,reviews[15].review,reviews[16].review,reviews[17].review,reviews[18].review,reviews[19].review,reviews[20].review,reviews[21].review,reviews[22].review,reviews[23].review,reviews[24].review,reviews[25].review,reviews[26].review,reviews[0].source,reviews[1].source,reviews[2].source,reviews[3].source,reviews[4].source,reviews[5].source,reviews[6].source,reviews[7].source,reviews[8].source,reviews[9].source,reviews[10].source,reviews[11].source,reviews[12].source,reviews[13].source,reviews[14].source,reviews[15].source,reviews[16].source,reviews[17].source,reviews[18].source,reviews[19].source,reviews[20].source,reviews[21].source,reviews[22].source,reviews[23].source,reviews[24].source,reviews[25].source,reviews[26].source,reviews[0].rating,reviews[1].rating,reviews[2].rating,reviews[3].rating,reviews[4].rating,reviews[5].rating,reviews[6].rating,reviews[7].rating,reviews[8].rating,reviews[9].rating,reviews[10].rating,reviews[11].rating,reviews[12].rating,reviews[13].rating,reviews[14].rating,reviews[15].rating,reviews[16].rating,reviews[17].rating,reviews[18].rating,reviews[19].rating,reviews[20].rating,reviews[21].rating,reviews[22].rating,reviews[23].rating,reviews[24].rating,reviews[25].rating,reviews[26].rating,sustainability_claims,eco_score,manufacturer,country_of_origin,barcode[0],image_url,image_name,tags[0],nutrition.Sugar,nutrition.SaturatedFat,nutrition.Energy,nutrition.Fruit&Nut,nutrition.Fiber,ingredients[0],ingredients[1],ingredients[2],ingredients[3],ingredients[4],ingredients[5],ingredients[6],ingredients[7],ingredients[8],ingredients[9],ingredients[10],ingredients[11],ingredients[12],ingredients[13],ingredients[14],ingredients[15],ingredients[16],ingredients[17],ingredients[18],ingredients[19],ingredients[20],ingredients[21],ingredients[22],ingredients[23],ingredients[24],ingredients[25],ingredients[26],ingredients[27],ingredients[28],ingredients[29],ingredients[30],ingredients[31],ingredients[32],ingredients[33],ingredients[34],ingredients[35],ingredients[36],ingredients[37],ingredients[38],ingredients[39],ingredients[40],ingredients[41],ingredients[42],ingredients[43],ingredients[44],ingredients[45],ingredients[46],ingredients[47],ingredients[48],ingredients[49],ingredients[50],ingredients[51],ingredients[52],ingredients[53],ingredients[54],ingredients[55],ingredients[56],ingredients[57],ingredients[58],ingredients[59],ingredients[60],ingredients[61],ingredients[62],ingredients[63],ingredients[64],ingredients[65],ingredients[66],ingredients[67],ingredients[68],ingredients[69],ingredients[70],ingredients[71],ingredients[72],ingredients[73],ingredients[74],allergens,barcode,nutrition.Protein,nutrition.Sodium,price[0].price,price[1].price,price[2].price,price[0].source,price[1].source,price[2].source,offers[0].source,offers[1].source,offers[0].offers,offers[1].offers,manufacture_date,expiry_date,Eco-Score,reviews,nutrition,ingredients.Energy,ingredients.SaturatedFat,ingredients.Sugar,ingredients.Fiber,ingredients.Protein,ingredients.Sodium,ingredients.Fruit&Nut,E-Score,ingredients,brand[0].reviewer_name,brand[1].reviewer_name,brand[2].reviewer_name,brand[0].review,brand[1].review,brand[2].review,brand[0].rating,brand[1].rating,brand[2].rating,brand[0].source,brand[1].source,brand[2].source,reviews[0],reviews[1],reviews[2],reviews[3],reviews[4],reviews[5],reviews[6],reviews[7],reviews[8],reviews[9],reviews[10],reviews[11],reviews[12],reviews[13],reviews[14],reviews[15],reviews[16],reviews[17],reviews[18],reviews[19],reviews[20],reviews[21],reviews[22],reviews[23],reviews[24],reviews[25],reviews[26],reviews[27],reviews[28],reviews[0].review_name,reviews[1].review_name,reviews[2].review_name,reviews[3].review_name,reviews[4].review_name,reviews[5].review_name,reviews[6].review_name,reviews[7].review_name,reviews[8].review_name,reviews[9].review_name,reviews[10].review_name,reviews[11].review_name,reviews[12].review_name,reviews[13].review_name,reviews[14].review_name,reviews[15].review_name,reviews[16].review_name,reviews[17].review_name,reviews[18].review_name,reviews[19].review_name,reviews[20].review_name,reviews[21].review_name,reviews[22].review_name,reviews[23].review_name,reviews[24].review_name,reviews[25].review_name,reviews[26].review_name,offers[0].offer,how_to_use,,image
65a9210af7d5718335f836e5,Cream Oil Ultra Rich Velvet Body Wash,Dove,"Dove White Beauty Bar combines a gentle cleansing formula with our signature 1/4 moisturizing cream to hydrate and nourish skin, instead of leaving skin feeling dry and tight like an ordinary bar soap might. Dove mild cleansers help skin retain its natural moisture, which helps keep skin hydrated, and Dove Beauty Bar even helps replenish skin-natural nutrients that can be lost during the cleansing process. Use your Beauty Bar as a facial cleanser or as a gentle skin cleanser for your body and hands. For best results, rub between wet hands and massage the smooth, creamy lather over your skin before rinsing thoroughly. The secret to beautiful skin is moisture, and no other bar hydrates skin better than Dove. That’s because Dove isn’t a soap; it’s a Beauty Bar. Formulated with mild cleansers that care for skin as you cleanse, this moisturizing bar helps deliver nourishment and leave your face and body feeling soft and smooth and looking more radiant than ordinary soap does. Our vision is of a world where beauty is a source of confidence, and not anxiety. Our mission is to help the next generation of women develop a positive relationship with the way they look, helping them raise their self-esteem and realize their full potential.","Dove is a personal care brand owned by the London-Rotterdam consumer goods company Unilever. The products are sold in more than 150 countries and are offered for both women, men, babies and kids. Dove's logo is a silhouette profile of the brand's namesake bird.",Health & Beauty,Eurydice,Hillbilly Don,,,,,,,,,I liked it just as much as unscented!,"Smells fine, feels great on skin, quality is great, water resistant I'm not sure. After the shower it doesn't feel like it's all off so it's good",,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,"Dove paving the way with industry-leading innovations, eliminating the use of virgin plastic where possible, and using alternative materials and packaging innovations that are setting the agenda for the beauty industry.",,Dove,United Arab Emirates,,https://consumerappimages.blob.core.windows.net/productimages/dove-24.jpeg,,,,,,,,Guar Hydroxypropyltrimonium Chloride,Lauric Acid,Sodium Isethionate,Stearic Acid,Iso Stearic Acid,Water,Glycerin,Glycine Soja (Soybean) Oil,Palmitic Acid,Polybutene,Helianthus Annuus (Sunflower) Seed Oil,Sodium Lauroyl Isethionate,Sodium Hydroxypropyl Starch Phosphate,Blue 1,Tallow Fatty Acid,Etidronic Acid,Tetrasodium EDTA,Red 30 Lake,Sodium Laureth Sulfate,Sodium Lauroyl Sarcosinate,PEG-14M,Cocamidopropyl Betaine,Petrolatum,DMDM Hydantoin,Methylisothiazolinone,Fragrance,Cocamide MEA,Iodopropynyl Butylcarbamate,Titanium Dioxide,Yellow 5 Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2023,15/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65a92176f7d5718335f836e7,Anti-Stress Micellar Body Wash,Dove,"Formulated with plant-based moisturisers and Micromoisture technology, our gentle cleanser helps protect your skin’s natural barrier, gives skin continuous 24-hour nourishment, and leaves it feeling smoother and stronger. It also gives you a clean and calm fresh mint and cedar scent that helps soothe your senses.","Dove is a personal care brand owned by the London-Rotterdam consumer goods company Unilever. The products are sold in more than 150 countries and are offered for both women, men, babies and kids. Dove's logo is a silhouette profile of the brand's namesake bird.",Health & Beauty,Jonathan Tomas,Debi Rose,Alexander Cintron,Eurydice,,,,,,,I liked it just as much as unscented,Smells great. Soft skin,"Smells fine, feels great on skin, quality is great, water resistant I'm not sure. After the shower it doesn't feel like it's all off so it's good",I thought I was getting the bigger bottles. These were smaller than expected. Very misleading,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,1.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,"Dove paving the way with industry-leading innovations, eliminating the use of virgin plastic where possible, and using alternative materials and packaging innovations that are setting the agenda for the beauty industry.",,Dove,United Arab Emirates,,https://consumerappimages.blob.core.windows.net/productimages/dove-28.jpeg,,,,,,,,Lauric Acid,Sodium Isethionate,Sodium Chloride,Stearic Acid,Water,Glycerin,Sodium Lauroyl Isethionate,Acrylates Copolymer,Tetrasodium EDTA,PEG-150 Distearate,Cocamidopropyl Betaine,Phenoxyethanol,Fragrance,Iodopropynyl Butylcarbamate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2023,15/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65a92286f7d5718335f836e9,Power Dose Vitamin D,Dove,"There was no stopping Dr. Brandt from realizing his passion for perfection. Five years of research and six U.S. patents led to the creation of this award-winning serum. Formulated with the famed cosmetic dermatologist’s exclusive Juvenessence®+ Complex — encapsulated in DuoPearl™ technology’s state-of-the-art delivery system, a mini skin-laboratory in itself — it unlocks the ultimate age-defying power.","Dove is a personal care brand owned by the London-Rotterdam consumer goods company Unilever. The products are sold in more than 150 countries and are offered for both women, men, babies and kids. Dove's logo is a silhouette profile of the brand's namesake bird.",Health & Beauty,Christina Erwin,Christine,Christine,,,,,,,,I have been using this for two years and love the way it feels.,Good for my sensitive skin.,Jason Sliman.,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,"Dove paving the way with industry-leading innovations, eliminating the use of virgin plastic where possible, and using alternative materials and packaging innovations that are setting the agenda for the beauty industry.",,Dove,United Arab Emirates,,https://consumerappimages.blob.core.windows.net/productimages/dove-32.jpeg,,,,,,,,Acacia Decurrens Flower Wax,Glyceryl Caprylate,Lauroyl Lysine,Manganese Violet,Cetearyl Ethylhexanoate,Octyldodecyl Stearoyl Stearate,Bronze Powder,Carmine,Caprylyl Glycol,Calcium Sodium Boro Silica te,PolyGlycerin-3,Synthetic Fluorphlogopite,Helianthus Annuus (Sunflower) Seed Wax,Jojoba Esters,Mica,Styrene/Acrylates Copolymer,Alumina,Tin Oxide,Iron Oxides,Dimethicone,Phenoxyethanol,PTFE,Silica,Titanium Dioxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2023,15/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65aa1084cec210b6e8f3a0b7,Fresh Milk - Almarai,Almarai,Almarai Low Fat 100% Fresh Cow's Milk is a rich source of protein and calcium. Contains added vitamins and minerals that promote the health of the body. Prepared without preservatives and without milk powder.,"Almarai is the main brand of Almarai Company, built on quality since its inception and has earned the trust of millions of consumers.It produces a variety of products including dairy, juices, drinks and culinary.",Food & Beverages,Saju Varghese,vanita chemburkar,Moustafa,,,,,,,,I bought this product because it was supposed to be dairy free.  Guess what the first ingredient is-MILK.nnIt is not dairy free as advertised.,the flavor is so good,The media could not be loaded.,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Almarai,‎United Arab Emirates,,https://consumerappimages.blob.core.windows.net/productimages/Almarai.jpg,,,12,5,644,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65aa11aecec210b6e8f3a0b9,Fresh Milk - Almarai,Almarai,Almarai Low Fat 100% Fresh Cow's Milk is a rich source of protein and calcium. Contains added vitamins and minerals that promote the health of the body. Prepared without preservatives and without milk powder.,"Almarai is the main brand of Almarai Company, built on quality since its inception and has earned the trust of millions of consumers.It produces a variety of products including dairy, juices, drinks and culinary.",Food & Beverages,SAJEER TV,Rakesh Kumar,Shreyasi Maolanker,,,,,,,,"Product is great and healthy ofc(mostly dependant on the milk) ,tastes great but the problem is..this doesn't have various bacteria or I'd say equal in comparison to the kefir grains ,not even close but it's good since starting with this can actually help your body",Product was very bad  I had buy this product but  unable to use because expiry date product supplyed.,"Pata nhi yaar - pehli baar khud se kuch naya try kiya - lagta toh dahi jeisa hi he... Taste v same he - Gur dal ke khata hu nhi toh kafi khatta he - kuch amazing taste to nhi par ..it is mild and mostly shakes ke base jeisa add karta hu. 3-4 hafte pine ke bad likh rha hu - Bhai Dahi ka NRI cousin yeh 😝. (Gaumata ne apne behen ke yha America bhej diya ise bas)..nKhud apne apne recipes banao aur maja lo.nKefir jindabad.nP.S (doodh ko ubal ke thanda hone do - jaldi hota he -fermentation ke time ek kapre se dakhna - pehle bahar rakhne he - jab pura pani niche aa jy.. fridge pe rakh do - banake hi pehle din se fridge me mat dalo - Kefir nhi, safed baal milenge) Cheers 🙂",,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Almarai,‎United Arab Emirates,,https://consumerappimages.blob.core.windows.net/productimages/Almarai.jpg,,,7,0.75,238,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,0,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65aa1227cec210b6e8f3a0bb,Fresh milk - Almarai,Almarai,Almarai Full Fat 100% Fresh Cow's Milk is a rich source of protein and calcium. Contains added vitamins and minerals that promote the health of the body. Prepared without preservatives and without milk powder.,"Almarai is the main brand of Almarai Company, built on quality since its inception and has earned the trust of millions of consumers.It produces a variety of products including dairy, juices, drinks and culinary.",Food & Beverages,Suvarup Saha,Anagha Nerurkar,Amazon Customer,,,,,,,,suitable for vegetarians,The product is good. Its tasty. The volume of snack is also high. Nice cheese flavor,I really love the flavour of it and it's actually in a pretty great amount,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Almarai,‎United Arab Emirates,,https://consumerappimages.blob.core.windows.net/productimages/Almarai.jpg,,,7.273,9.091,723,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.455,0,,,,,,,,,,,,,,,,,,,,,,,Eco-Score D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65aa1376cec210b6e8f3a0be,Yoghurt Full Fat - almarai - 170 g,Almarai,High in protein calcium vitamins and live culture or probiotics which can enhance the gut microbiota. Offer protection for bones and teeth and help prevent digestive problems.,"Almarai is the main brand of Almarai Company, built on quality since its inception and has earned the trust of millions of consumers.It produces a variety of products including dairy, juices, drinks and culinary.",Food & Beverages,Gaurav Kumar,sahubar a.,Mihir Agarwal,,,,,,,,Net Content Volume,Item Package Quantity,Recommended Uses For Product,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Almarai,‎United Arab Emirates,,,,,6.47,1.76,295,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,0,,,,,,,,,,,,,,,,,,,,,,,Eco-Score not computed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65af552eb2d798db7f384e27,Vimto,Vimto,"Vimto Fruit Flavored Drink is made from the delicious blend of black currant and raspberry makes this Vim Tonic a sweet, refreshing treat. Low calorie fizzy mixed fruit juice drink with sweeteners made with the delicious secret Vimto flavor.","Vimto is a soft drink with an indescribable flavour that brings unique refreshment to people around the world. It was invented in 1908 by John Noel Nichols in Manchester, England. Created as a healthy pick-me-up tonic it comprised a blend of fruits, herbs and spices to give vim and vigour to its consumers.",Beverages,chiaraclaire,Rai,Laila,,,,,,,,Favourite Monster flavour!,Exactly what it should be,Refreshing one,,,,,,,,,,,,,,,,,,,,,,,,,Amazon,Verofax,Noon,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,"sustainable packaging,taken initiatives to reduce direct emissions and water usage",,Vimto,England,,https://consumerappimages.blob.core.windows.net/productimages/vimto_fruit.jpg,vimto_fruit.jpg,,13.6,0,226,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01E+12,0,3.9,11.10 AED,1.85 AED,11.10 AED,Amazon,LuLu,carrefouruae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662131af8b0fc6f32f79df6f,Maybelline Colour Sensational Powder Matte Lipstick  Concrete Jungle g,Maybelline,Color Sensational Powder Matte Lipstick saturates lips in pure matte edginess,,Health & Beauty,,,,,,,,,,,Love this brand of lipstick have many colors all deep rich looking color.,Looks so cute on all the girls for dance recital,good,My go-to lippie this winter season. It is a red but not bright red it has like a bluish undertone to make your teeth brighter. I have a brown asian color skin and it looks good on my skin tone,Love the lipstick colour formula. I wear this all the time and adore it.,,,,,,,,,,,,,,,,,,,,,,,Amazon,Amazon,Amazon,LookFantastic,LookFantastic,,,,,,,,,,,,,,,,,,,,,,,5.0 out of 5 stars,5.0 out of 5 stars,3.0 out of 5 stars,5.0 out of 5 stars,5.0 out of 5 stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G2014235 INGREDIENTS: OCTYLDODECANOL,KAOLIN,PARAFFIN,BIS-DIGLYCERYL POLYACYLADIPATE-2,ISONONYL ISONONANOATE,CERA MICROCRISTALLINA or  MICROCRYSTALLINE WAX,SILICA,ALUMINUM STARCH OCTENYLSUCCINATE,CERA ALBA or  BEESWAX,HELIANTHUS ANNUUS SEED CERA or  SUNFLOWER SEED WAX,ALUMINUM HYDROXIDE,AQUA or  WATER,PHENOXYETHANOL,SHOREA ROBUSTA RESIN,RHUS VERNICIFLUA PEEL CERA or  RHUS VERNICIFLUA PEEL WAX,TOCOPHERYL ACETATE,BUTYROSPERMUM PARKII BUTTER or  SHEA BUTTER,ALUMINA,BENZYL ALCOHOL,GLYCERIN,TOCOPHEROL,ASCORBYL PALMITATE,PARFUM or  FRAGRANCE [+or - MAY CONTAIN MICA,CI 77891 or  TITANIUM DIOXIDE,CI 77491,CI 77492,CI 77499 or  IRON OXIDES,CI 15850 or  RED 7 LAKE,CI 77120 or  BARIUM SULFATE,CI 15850 or  RED 6,CI 42090 or  BLUE 1 LAKE] (F.I.L. D213146or 2).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64 AED,AED28.42,,lookFantastic,Amazon,,lookFantastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vikki Lee Vega,Kristen White,Joan Thomas,Bee,A Mead,,,,,,,,,,,,,,,,,,,,,,,Save 50% Use code: 50OFF Was:      AED43.62,Glide onto lips for an effortlessly cool and edgy look,,
66278d81c5e5fa4fe2b14b56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66278d81c5e5fa4fe2b14b57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66278d81c5e5fa4fe2b14b58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66278d81c5e5fa4fe2b14b59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66278d81c5e5fa4fe2b14b5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66278d81c5e5fa4fe2b14b5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66278d81c5e5fa4fe2b14b5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66278d81c5e5fa4fe2b14b5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://consumerappimages.blob.core.windows.net/productimages/new/aveeno-10.jpg,
